Date,Location,RainTomorrow,Prediccion_RainTomorrow
2015-01-19,GoldCoast,1,1
2015-01-20,GoldCoast,1,0
2015-01-21,GoldCoast,0,0
2015-01-22,GoldCoast,1,1
2015-01-23,GoldCoast,1,1
2015-01-24,GoldCoast,0,0
2015-01-25,GoldCoast,0,0
2015-01-26,GoldCoast,0,1
2015-01-27,GoldCoast,0,0
2015-01-28,GoldCoast,0,0
2015-01-29,GoldCoast,0,0
2015-01-30,GoldCoast,0,0
2015-01-31,GoldCoast,1,0
2015-02-01,GoldCoast,1,0
2015-02-02,GoldCoast,1,1
2015-02-03,GoldCoast,1,0
2015-02-04,GoldCoast,0,0
2015-02-05,GoldCoast,1,0
2015-02-06,GoldCoast,1,0
2015-02-07,GoldCoast,0,0
2015-02-08,GoldCoast,0,0
2015-02-09,GoldCoast,1,0
2015-02-10,GoldCoast,0,0
2015-02-11,GoldCoast,1,0
2015-02-12,GoldCoast,1,0
2015-02-13,GoldCoast,0,0
2015-02-14,GoldCoast,0,0
2015-02-15,GoldCoast,1,0
2015-02-16,GoldCoast,0,0
2015-02-17,GoldCoast,0,0
2015-02-18,GoldCoast,1,1
2015-02-19,GoldCoast,1,1
2015-02-20,GoldCoast,1,1
2015-02-21,GoldCoast,1,1
2015-02-22,GoldCoast,1,1
2015-02-23,GoldCoast,1,1
2015-02-24,GoldCoast,0,0
2015-02-25,GoldCoast,0,0
2015-02-26,GoldCoast,0,0
2015-02-27,GoldCoast,1,0
2015-02-28,GoldCoast,0,0
2015-03-01,GoldCoast,0,0
2015-03-02,GoldCoast,0,0
2015-03-03,GoldCoast,0,0
2015-03-04,GoldCoast,0,0
2015-03-05,GoldCoast,0,0
2015-03-06,GoldCoast,0,0
2015-03-07,GoldCoast,0,0
2015-03-08,GoldCoast,0,0
2015-03-09,GoldCoast,0,0
2015-03-10,GoldCoast,0,0
2015-03-11,GoldCoast,0,0
2015-03-12,GoldCoast,0,0
2015-03-13,GoldCoast,0,0
2015-03-14,GoldCoast,0,0
2015-03-15,GoldCoast,0,0
2015-03-16,GoldCoast,0,0
2015-03-17,GoldCoast,1,0
2015-03-18,GoldCoast,0,0
2015-03-19,GoldCoast,0,0
2015-03-20,GoldCoast,0,0
2015-03-21,GoldCoast,1,1
2015-03-22,GoldCoast,1,0
2015-03-23,GoldCoast,0,0
2015-03-24,GoldCoast,0,0
2015-03-25,GoldCoast,1,0
2015-03-26,GoldCoast,0,0
2015-03-27,GoldCoast,0,0
2015-03-28,GoldCoast,0,0
2015-03-29,GoldCoast,0,0
2015-03-30,GoldCoast,1,0
2015-03-31,GoldCoast,1,0
2015-04-01,GoldCoast,1,1
2015-04-02,GoldCoast,1,1
2015-04-03,GoldCoast,1,0
2015-04-04,GoldCoast,1,1
2015-04-05,GoldCoast,0,0
2015-04-06,GoldCoast,0,0
2015-04-07,GoldCoast,0,0
2015-04-08,GoldCoast,0,0
2015-04-09,GoldCoast,0,0
2015-04-10,GoldCoast,0,0
2015-04-11,GoldCoast,0,0
2015-04-12,GoldCoast,0,0
2015-04-13,GoldCoast,0,0
2015-04-14,GoldCoast,0,0
2015-04-15,GoldCoast,0,0
2015-04-16,GoldCoast,0,0
2015-04-17,GoldCoast,0,0
2015-04-18,GoldCoast,0,0
2015-04-19,GoldCoast,1,0
2015-04-20,GoldCoast,1,1
2015-04-21,GoldCoast,0,0
2015-04-22,GoldCoast,0,0
2015-04-23,GoldCoast,0,0
2015-04-24,GoldCoast,0,0
2015-04-25,GoldCoast,0,0
2015-04-26,GoldCoast,0,0
2015-04-27,GoldCoast,0,0
2015-04-28,GoldCoast,1,0
2015-04-29,GoldCoast,1,0
2015-04-30,GoldCoast,0,1
2015-05-01,GoldCoast,1,1
2015-05-02,GoldCoast,0,0
2015-05-03,GoldCoast,0,0
2015-05-04,GoldCoast,0,0
2015-05-05,GoldCoast,0,0
2015-05-06,GoldCoast,0,0
2015-05-07,GoldCoast,0,0
2015-05-08,GoldCoast,0,0
2015-05-09,GoldCoast,0,0
2015-05-10,GoldCoast,0,0
2015-05-11,GoldCoast,0,0
2015-05-12,GoldCoast,0,0
2015-05-13,GoldCoast,0,0
2015-05-14,GoldCoast,0,0
2015-05-15,GoldCoast,0,0
2015-05-16,GoldCoast,1,0
2015-05-17,GoldCoast,1,0
2015-05-18,GoldCoast,1,1
2015-05-19,GoldCoast,0,0
2015-05-20,GoldCoast,0,0
2015-05-21,GoldCoast,0,0
2015-05-22,GoldCoast,0,0
2015-05-23,GoldCoast,0,0
2015-05-24,GoldCoast,0,0
2015-05-25,GoldCoast,0,0
2015-05-26,GoldCoast,0,0
2015-05-27,GoldCoast,0,0
2015-05-28,GoldCoast,0,0
2015-05-29,GoldCoast,0,0
2015-05-30,GoldCoast,0,1
2015-05-31,GoldCoast,0,1
2015-06-01,GoldCoast,0,0
2015-06-02,GoldCoast,0,0
2015-06-03,GoldCoast,0,0
2015-06-04,GoldCoast,0,0
2015-06-05,GoldCoast,0,0
2015-06-06,GoldCoast,0,0
2015-06-07,GoldCoast,0,0
2015-06-08,GoldCoast,0,0
2015-06-09,GoldCoast,0,0
2015-06-10,GoldCoast,0,0
2015-06-11,GoldCoast,1,1
2015-06-12,GoldCoast,1,1
2015-06-13,GoldCoast,1,1
2015-06-14,GoldCoast,1,0
2015-06-15,GoldCoast,1,0
2015-06-16,GoldCoast,1,1
2015-06-17,GoldCoast,0,1
2015-06-18,GoldCoast,0,1
2015-06-19,GoldCoast,0,0
2015-06-20,GoldCoast,0,0
2015-06-21,GoldCoast,0,0
2015-06-22,GoldCoast,0,0
2015-06-23,GoldCoast,0,0
2015-06-24,GoldCoast,1,1
2015-06-25,GoldCoast,1,1
2015-06-26,GoldCoast,0,1
2015-06-27,GoldCoast,0,1
2015-06-28,GoldCoast,1,1
2015-06-29,GoldCoast,1,1
2015-06-30,GoldCoast,0,0
2015-07-01,GoldCoast,0,0
2015-07-02,GoldCoast,0,0
2015-07-03,GoldCoast,0,0
2015-07-04,GoldCoast,0,0
2015-07-05,GoldCoast,0,0
2015-07-06,GoldCoast,0,0
2015-07-07,GoldCoast,0,0
2015-07-08,GoldCoast,0,1
2015-07-09,GoldCoast,0,0
2015-07-10,GoldCoast,0,0
2015-07-11,GoldCoast,0,0
2015-07-12,GoldCoast,0,0
2015-07-13,GoldCoast,0,0
2015-07-14,GoldCoast,0,0
2015-07-15,GoldCoast,0,0
2015-07-16,GoldCoast,0,0
2015-07-17,GoldCoast,0,0
2015-07-18,GoldCoast,0,0
2015-07-19,GoldCoast,0,0
2015-07-20,GoldCoast,1,0
2015-07-21,GoldCoast,1,0
2015-07-22,GoldCoast,1,1
2015-07-23,GoldCoast,1,1
2015-07-24,GoldCoast,1,1
2015-07-25,GoldCoast,0,0
2015-07-26,GoldCoast,0,0
2015-07-27,GoldCoast,0,0
2015-07-28,GoldCoast,0,0
2015-07-29,GoldCoast,0,0
2015-07-30,GoldCoast,0,0
2015-07-31,GoldCoast,0,0
2015-08-01,GoldCoast,0,0
2015-08-02,GoldCoast,0,0
2015-08-03,GoldCoast,0,0
2015-08-04,GoldCoast,1,0
2015-08-05,GoldCoast,0,0
2015-08-06,GoldCoast,0,0
2015-08-07,GoldCoast,0,0
2015-08-08,GoldCoast,0,0
2015-08-09,GoldCoast,0,0
2015-08-10,GoldCoast,0,0
2015-08-11,GoldCoast,0,0
2015-08-12,GoldCoast,0,0
2015-08-13,GoldCoast,0,0
2015-08-14,GoldCoast,0,0
2015-08-15,GoldCoast,0,0
2015-08-16,GoldCoast,0,0
2015-08-17,GoldCoast,0,0
2015-08-18,GoldCoast,0,0
2015-08-19,GoldCoast,0,0
2015-08-20,GoldCoast,0,0
2015-08-21,GoldCoast,1,1
2015-08-22,GoldCoast,0,1
2015-08-23,GoldCoast,0,0
2015-08-24,GoldCoast,1,0
2015-08-25,GoldCoast,0,0
2015-08-26,GoldCoast,0,0
2015-08-27,GoldCoast,1,1
2015-08-28,GoldCoast,0,0
2015-08-29,GoldCoast,1,0
2015-08-30,GoldCoast,0,0
2015-08-31,GoldCoast,0,0
2015-09-01,GoldCoast,0,0
2015-09-02,GoldCoast,1,0
2015-09-03,GoldCoast,1,0
2015-09-04,GoldCoast,0,0
2015-09-05,GoldCoast,0,0
2015-09-06,GoldCoast,1,1
2015-09-07,GoldCoast,0,0
2015-09-08,GoldCoast,0,0
2015-09-09,GoldCoast,0,0
2015-09-10,GoldCoast,0,0
2015-09-11,GoldCoast,0,0
2015-09-12,GoldCoast,0,0
2015-09-13,GoldCoast,0,0
2015-09-14,GoldCoast,0,0
2015-09-15,GoldCoast,0,0
2015-09-16,GoldCoast,1,0
2015-09-17,GoldCoast,1,1
2015-09-18,GoldCoast,1,0
2015-09-19,GoldCoast,0,0
2015-09-20,GoldCoast,1,0
2015-09-21,GoldCoast,0,0
2015-09-22,GoldCoast,0,0
2015-09-23,GoldCoast,0,0
2015-09-24,GoldCoast,0,0
2015-09-25,GoldCoast,0,0
2015-09-26,GoldCoast,0,1
2015-09-27,GoldCoast,1,0
2015-09-28,GoldCoast,1,0
2015-09-29,GoldCoast,0,0
2015-09-30,GoldCoast,0,0
2015-10-01,GoldCoast,0,0
2015-10-02,GoldCoast,0,0
2015-10-03,GoldCoast,0,0
2015-10-04,GoldCoast,0,0
2015-10-05,GoldCoast,0,0
2015-10-06,GoldCoast,0,0
2015-10-07,GoldCoast,0,0
2015-10-08,GoldCoast,1,0
2015-10-09,GoldCoast,0,0
2015-10-10,GoldCoast,0,0
2015-10-11,GoldCoast,0,0
2015-10-12,GoldCoast,0,0
2015-10-13,GoldCoast,1,0
2015-10-14,GoldCoast,1,0
2015-10-15,GoldCoast,0,0
2015-10-16,GoldCoast,0,0
2015-10-17,GoldCoast,0,0
2015-10-18,GoldCoast,0,0
2015-10-19,GoldCoast,0,0
2015-10-20,GoldCoast,0,0
2015-10-21,GoldCoast,0,0
2015-10-22,GoldCoast,1,0
2015-10-23,GoldCoast,0,0
2015-10-24,GoldCoast,0,0
2015-10-25,GoldCoast,0,0
2015-10-26,GoldCoast,0,1
2015-10-27,GoldCoast,1,1
2015-10-28,GoldCoast,1,1
2015-10-29,GoldCoast,0,0
2015-10-30,GoldCoast,0,0
2015-10-31,GoldCoast,0,0
2015-11-01,GoldCoast,0,0
2015-11-02,GoldCoast,0,0
2015-11-03,GoldCoast,1,1
2015-11-04,GoldCoast,1,0
2015-11-05,GoldCoast,1,1
2015-11-06,GoldCoast,1,1
2015-11-07,GoldCoast,0,0
2015-11-08,GoldCoast,1,1
2015-11-09,GoldCoast,0,0
2015-11-10,GoldCoast,0,0
2015-11-11,GoldCoast,0,0
2015-11-12,GoldCoast,0,0
2015-11-13,GoldCoast,0,0
2015-11-14,GoldCoast,1,1
2015-11-15,GoldCoast,0,0
2015-11-16,GoldCoast,1,0
2015-11-17,GoldCoast,0,0
2015-11-18,GoldCoast,0,0
2015-11-19,GoldCoast,0,0
2015-11-20,GoldCoast,0,0
2015-11-21,GoldCoast,1,1
2015-11-22,GoldCoast,0,0
2015-11-23,GoldCoast,0,0
2015-11-24,GoldCoast,0,1
2015-11-25,GoldCoast,0,0
2015-11-26,GoldCoast,0,1
2015-11-27,GoldCoast,0,1
2015-11-28,GoldCoast,1,1
2015-11-29,GoldCoast,1,1
2015-11-30,GoldCoast,0,0
2015-12-01,GoldCoast,1,0
2015-12-02,GoldCoast,1,1
2015-12-03,GoldCoast,0,0
2015-12-04,GoldCoast,0,0
2015-12-05,GoldCoast,0,0
2015-12-06,GoldCoast,0,0
2015-12-07,GoldCoast,0,0
2015-12-08,GoldCoast,0,0
2015-12-09,GoldCoast,0,0
2015-12-10,GoldCoast,1,0
2015-12-11,GoldCoast,1,1
2015-12-12,GoldCoast,1,1
2015-12-13,GoldCoast,0,0
2015-12-14,GoldCoast,0,0
2015-12-15,GoldCoast,0,0
2015-12-16,GoldCoast,1,0
2015-12-17,GoldCoast,1,0
2015-12-18,GoldCoast,0,0
2015-12-19,GoldCoast,0,0
2015-12-20,GoldCoast,0,0
2015-12-21,GoldCoast,0,0
2015-12-22,GoldCoast,0,0
2015-12-23,GoldCoast,0,0
2015-12-24,GoldCoast,0,1
2015-12-25,GoldCoast,0,0
2015-12-26,GoldCoast,1,0
2015-12-27,GoldCoast,1,1
2015-12-28,GoldCoast,1,0
2015-12-29,GoldCoast,0,1
2015-12-30,GoldCoast,0,0
2015-12-31,GoldCoast,0,0
2016-01-01,GoldCoast,0,0
2016-01-02,GoldCoast,0,0
2016-01-03,GoldCoast,1,1
2016-01-04,GoldCoast,1,1
2016-01-05,GoldCoast,1,1
2016-01-06,GoldCoast,0,0
2016-01-07,GoldCoast,0,0
2016-01-08,GoldCoast,0,0
2016-01-09,GoldCoast,0,0
2016-01-10,GoldCoast,0,0
2016-01-11,GoldCoast,0,0
2016-01-12,GoldCoast,0,0
2016-01-13,GoldCoast,0,0
2016-01-14,GoldCoast,0,0
2016-01-15,GoldCoast,0,0
2016-01-16,GoldCoast,0,0
2016-01-17,GoldCoast,0,0
2016-01-18,GoldCoast,0,0
2016-01-19,GoldCoast,0,0
2016-01-20,GoldCoast,0,0
2016-01-21,GoldCoast,0,0
2016-01-22,GoldCoast,0,0
2016-01-23,GoldCoast,0,1
2016-01-24,GoldCoast,0,1
2016-01-25,GoldCoast,0,0
2016-01-26,GoldCoast,1,1
2016-01-27,GoldCoast,0,0
2016-01-28,GoldCoast,1,1
2016-01-29,GoldCoast,1,1
2016-01-30,GoldCoast,0,1
2016-01-31,GoldCoast,1,1
2016-02-01,GoldCoast,1,1
2016-02-02,GoldCoast,0,1
2016-02-03,GoldCoast,1,1
2016-02-04,GoldCoast,1,1
2016-02-05,GoldCoast,1,1
2016-02-06,GoldCoast,1,1
2016-02-07,GoldCoast,0,0
2016-02-08,GoldCoast,0,0
2016-02-09,GoldCoast,0,0
2016-02-10,GoldCoast,0,1
2016-02-11,GoldCoast,1,0
2016-02-12,GoldCoast,0,0
2016-02-13,GoldCoast,1,1
2016-02-14,GoldCoast,0,0
2016-02-15,GoldCoast,0,0
2016-02-16,GoldCoast,0,1
2016-02-17,GoldCoast,0,1
2016-02-18,GoldCoast,0,1
2016-02-19,GoldCoast,1,1
2016-02-20,GoldCoast,0,0
2016-02-21,GoldCoast,0,0
2016-02-22,GoldCoast,1,0
2016-02-23,GoldCoast,0,0
2016-02-24,GoldCoast,0,0
2016-02-25,GoldCoast,0,0
2016-02-26,GoldCoast,0,0
2016-02-27,GoldCoast,0,0
2016-02-28,GoldCoast,0,1
2016-02-29,GoldCoast,1,0
2016-03-01,GoldCoast,1,1
2016-03-02,GoldCoast,0,1
2016-03-03,GoldCoast,0,0
2016-03-04,GoldCoast,0,0
2016-03-05,GoldCoast,1,1
2016-03-06,GoldCoast,0,0
2016-03-07,GoldCoast,1,1
2016-03-08,GoldCoast,1,1
2016-03-09,GoldCoast,0,1
2016-03-10,GoldCoast,0,1
2016-03-11,GoldCoast,0,1
2016-03-12,GoldCoast,1,0
2016-03-13,GoldCoast,1,0
2016-03-14,GoldCoast,0,0
2016-03-15,GoldCoast,0,0
2016-03-16,GoldCoast,0,1
2016-03-17,GoldCoast,0,1
2016-03-18,GoldCoast,1,0
2016-03-19,GoldCoast,0,1
2016-03-20,GoldCoast,1,0
2016-03-21,GoldCoast,0,0
2016-03-22,GoldCoast,0,0
2016-03-23,GoldCoast,0,0
2016-03-24,GoldCoast,0,0
2016-03-25,GoldCoast,0,0
2016-03-26,GoldCoast,0,0
2016-03-27,GoldCoast,0,1
2016-03-28,GoldCoast,0,0
2016-03-29,GoldCoast,0,0
2016-03-30,GoldCoast,0,0
2016-03-31,GoldCoast,0,0
2016-04-01,GoldCoast,0,0
2016-04-02,GoldCoast,0,0
2016-04-03,GoldCoast,0,0
2016-04-04,GoldCoast,0,0
2016-04-05,GoldCoast,0,0
2016-04-06,GoldCoast,0,0
2016-04-07,GoldCoast,0,0
2016-04-08,GoldCoast,0,0
2016-04-09,GoldCoast,0,0
2016-04-10,GoldCoast,0,0
2016-04-11,GoldCoast,1,0
2016-04-12,GoldCoast,1,0
2016-04-13,GoldCoast,1,0
2016-04-14,GoldCoast,1,0
2016-04-15,GoldCoast,0,0
2016-04-16,GoldCoast,0,0
2016-04-17,GoldCoast,0,0
2016-04-18,GoldCoast,0,0
2016-04-19,GoldCoast,0,0
2016-04-20,GoldCoast,0,0
2016-04-21,GoldCoast,0,0
2016-04-22,GoldCoast,0,0
2016-04-23,GoldCoast,0,0
2016-04-24,GoldCoast,0,0
2016-04-25,GoldCoast,1,1
2016-04-26,GoldCoast,0,0
2016-04-27,GoldCoast,1,0
2016-04-28,GoldCoast,0,0
2016-04-29,GoldCoast,1,0
2016-04-30,GoldCoast,0,1
2016-05-01,GoldCoast,1,1
2016-05-02,GoldCoast,1,1
2016-05-03,GoldCoast,0,0
2016-05-04,GoldCoast,0,0
2016-05-05,GoldCoast,0,0
2016-05-06,GoldCoast,0,0
2016-05-07,GoldCoast,0,0
2016-05-08,GoldCoast,1,0
2016-05-09,GoldCoast,0,0
2016-05-10,GoldCoast,0,0
2016-05-11,GoldCoast,0,0
2016-05-12,GoldCoast,0,0
2016-05-13,GoldCoast,0,0
2016-05-14,GoldCoast,0,0
2016-05-15,GoldCoast,0,0
2016-05-16,GoldCoast,0,0
2016-05-17,GoldCoast,0,0
2016-05-18,GoldCoast,0,0
2016-05-19,GoldCoast,0,0
2016-05-20,GoldCoast,0,0
2016-05-21,GoldCoast,0,0
2016-05-22,GoldCoast,0,0
2016-05-23,GoldCoast,0,0
2016-05-24,GoldCoast,0,0
2016-05-25,GoldCoast,0,0
2016-05-26,GoldCoast,0,0
2016-05-27,GoldCoast,0,0
2016-05-28,GoldCoast,0,0
2016-05-29,GoldCoast,0,0
2016-05-30,GoldCoast,0,0
2016-05-31,GoldCoast,0,0
2016-06-01,GoldCoast,1,0
2016-06-02,GoldCoast,1,1
2016-06-03,GoldCoast,1,1
2016-06-04,GoldCoast,1,1
2016-06-05,GoldCoast,0,0
2016-06-06,GoldCoast,0,0
2016-06-07,GoldCoast,0,0
2016-06-08,GoldCoast,0,0
2016-06-09,GoldCoast,0,0
2016-06-10,GoldCoast,0,0
2016-06-11,GoldCoast,0,0
2016-06-12,GoldCoast,0,1
2016-06-13,GoldCoast,0,0
2016-06-14,GoldCoast,0,0
2016-06-15,GoldCoast,0,0
2016-06-16,GoldCoast,0,0
2016-06-17,GoldCoast,0,0
2016-06-18,GoldCoast,1,1
2016-06-19,GoldCoast,1,1
2016-06-20,GoldCoast,0,0
2016-06-21,GoldCoast,0,0
2016-06-22,GoldCoast,0,0
2016-06-23,GoldCoast,0,0
2016-06-24,GoldCoast,0,0
2016-06-25,GoldCoast,0,0
2016-06-26,GoldCoast,0,0
2016-06-27,GoldCoast,0,0
2016-06-28,GoldCoast,0,0
2016-06-29,GoldCoast,0,0
2016-06-30,GoldCoast,0,0
2016-07-01,GoldCoast,0,0
2016-07-02,GoldCoast,0,0
2016-07-03,GoldCoast,0,0
2016-07-04,GoldCoast,1,0
2016-07-05,GoldCoast,1,1
2016-07-06,GoldCoast,0,0
2016-07-07,GoldCoast,0,0
2016-07-08,GoldCoast,0,0
2016-07-09,GoldCoast,0,0
2016-07-10,GoldCoast,0,0
2016-07-11,GoldCoast,0,0
2016-07-12,GoldCoast,0,1
2016-07-13,GoldCoast,0,0
2016-07-14,GoldCoast,0,0
2016-07-15,GoldCoast,0,0
2016-07-16,GoldCoast,1,0
2016-07-17,GoldCoast,0,1
2016-07-18,GoldCoast,0,1
2016-07-19,GoldCoast,0,0
2016-07-20,GoldCoast,0,0
2016-07-21,GoldCoast,0,1
2016-07-22,GoldCoast,0,0
2016-07-23,GoldCoast,0,0
2016-07-24,GoldCoast,0,0
2016-07-25,GoldCoast,0,0
2016-07-26,GoldCoast,0,0
2016-07-27,GoldCoast,0,0
2016-07-28,GoldCoast,0,0
2016-07-29,GoldCoast,0,0
2016-07-30,GoldCoast,0,0
2016-07-31,GoldCoast,0,0
2016-08-01,GoldCoast,0,0
2016-08-02,GoldCoast,1,0
2016-08-03,GoldCoast,1,0
2016-08-04,GoldCoast,0,1
2016-08-05,GoldCoast,0,0
2016-08-06,GoldCoast,0,0
2016-08-07,GoldCoast,0,0
2016-08-08,GoldCoast,0,0
2016-08-09,GoldCoast,0,0
2016-08-10,GoldCoast,0,0
2016-08-11,GoldCoast,1,0
2016-08-12,GoldCoast,0,0
2016-08-13,GoldCoast,0,0
2016-08-14,GoldCoast,0,0
2016-08-15,GoldCoast,0,0
2016-08-16,GoldCoast,0,0
2016-08-17,GoldCoast,0,0
2016-08-18,GoldCoast,0,0
2016-08-19,GoldCoast,0,0
2016-08-20,GoldCoast,0,0
2016-08-21,GoldCoast,0,0
2016-08-22,GoldCoast,0,0
2016-08-23,GoldCoast,1,0
2016-08-24,GoldCoast,1,1
2016-08-25,GoldCoast,0,0
2016-08-26,GoldCoast,1,0
2016-08-27,GoldCoast,0,0
2016-08-28,GoldCoast,0,0
2016-08-29,GoldCoast,0,0
2016-08-30,GoldCoast,0,0
2016-08-31,GoldCoast,0,0
2016-09-01,GoldCoast,0,0
2016-09-02,GoldCoast,1,0
2016-09-03,GoldCoast,0,0
2016-09-04,GoldCoast,0,0
2016-09-05,GoldCoast,0,0
2016-09-06,GoldCoast,0,0
2016-09-07,GoldCoast,0,0
2016-09-08,GoldCoast,0,0
2016-09-09,GoldCoast,1,0
2016-09-10,GoldCoast,1,1
2016-09-11,GoldCoast,0,0
2016-09-12,GoldCoast,0,0
2016-09-13,GoldCoast,0,0
2016-09-14,GoldCoast,0,0
2016-09-15,GoldCoast,1,1
2016-09-16,GoldCoast,0,0
2016-09-17,GoldCoast,1,0
2016-09-18,GoldCoast,1,1
2016-09-19,GoldCoast,0,0
2016-09-20,GoldCoast,0,0
2016-09-21,GoldCoast,1,1
2016-09-22,GoldCoast,0,0
2016-09-23,GoldCoast,0,0
2016-09-24,GoldCoast,0,0
2016-09-25,GoldCoast,0,0
2016-09-26,GoldCoast,0,0
2016-09-27,GoldCoast,0,0
2016-09-28,GoldCoast,0,0
2016-09-29,GoldCoast,0,0
2016-09-30,GoldCoast,0,0
2016-10-01,GoldCoast,0,0
2016-10-02,GoldCoast,0,0
2016-10-03,GoldCoast,1,1
2016-10-04,GoldCoast,0,0
2016-10-05,GoldCoast,0,0
2016-10-06,GoldCoast,0,0
2016-10-07,GoldCoast,0,0
2016-10-08,GoldCoast,0,0
2016-10-09,GoldCoast,0,0
2016-10-10,GoldCoast,0,0
2016-10-11,GoldCoast,0,0
2016-10-12,GoldCoast,0,0
2016-10-13,GoldCoast,0,0
2016-10-14,GoldCoast,0,0
2016-10-15,GoldCoast,0,0
2016-10-16,GoldCoast,0,0
2016-10-17,GoldCoast,1,0
2016-10-18,GoldCoast,0,0
2016-10-19,GoldCoast,0,0
2016-10-20,GoldCoast,0,0
2016-10-21,GoldCoast,0,0
2016-10-22,GoldCoast,1,0
2016-10-23,GoldCoast,0,0
2016-10-24,GoldCoast,0,0
2016-10-25,GoldCoast,0,0
2016-10-26,GoldCoast,0,0
2016-10-27,GoldCoast,0,0
2016-10-28,GoldCoast,1,0
2016-10-29,GoldCoast,0,0
2016-10-30,GoldCoast,0,0
2016-10-31,GoldCoast,0,0
2016-11-01,GoldCoast,0,0
2016-11-02,GoldCoast,0,0
2016-11-03,GoldCoast,0,0
2016-11-04,GoldCoast,0,0
2016-11-05,GoldCoast,0,0
2016-11-06,GoldCoast,0,0
2016-11-07,GoldCoast,0,0
2016-11-08,GoldCoast,0,1
2016-11-09,GoldCoast,1,0
2016-11-10,GoldCoast,0,1
2016-11-11,GoldCoast,0,1
2016-11-12,GoldCoast,1,1
2016-11-13,GoldCoast,0,1
2016-11-14,GoldCoast,0,0
2016-11-15,GoldCoast,0,0
2016-11-16,GoldCoast,0,0
2016-11-17,GoldCoast,0,0
2016-11-18,GoldCoast,0,0
2016-11-19,GoldCoast,0,0
2016-11-20,GoldCoast,0,0
2016-11-21,GoldCoast,0,0
2016-11-22,GoldCoast,0,0
2016-11-23,GoldCoast,0,1
2016-11-24,GoldCoast,0,0
2016-11-25,GoldCoast,0,0
2016-11-26,GoldCoast,0,0
2016-11-27,GoldCoast,0,0
2016-11-28,GoldCoast,0,0
2016-11-29,GoldCoast,0,0
2016-11-30,GoldCoast,1,1
2016-12-01,GoldCoast,1,0
2016-12-02,GoldCoast,0,1
2016-12-03,GoldCoast,1,1
2016-12-04,GoldCoast,0,1
2016-12-05,GoldCoast,1,1
2016-12-06,GoldCoast,1,0
2016-12-07,GoldCoast,1,1
2016-12-08,GoldCoast,0,1
2016-12-09,GoldCoast,0,1
2016-12-10,GoldCoast,0,0
2016-12-11,GoldCoast,0,0
2016-12-12,GoldCoast,0,0
2016-12-13,GoldCoast,0,0
2016-12-14,GoldCoast,0,0
2016-12-15,GoldCoast,0,0
2016-12-16,GoldCoast,0,1
2016-12-17,GoldCoast,1,0
2016-12-18,GoldCoast,0,1
2016-12-19,GoldCoast,0,0
2016-12-20,GoldCoast,0,0
2016-12-21,GoldCoast,0,1
2016-12-22,GoldCoast,0,1
2016-12-23,GoldCoast,0,0
2016-12-24,GoldCoast,1,0
2016-12-25,GoldCoast,1,1
2016-12-26,GoldCoast,1,1
2016-12-27,GoldCoast,0,0
2016-12-28,GoldCoast,1,0
2016-12-29,GoldCoast,0,0
2016-12-30,GoldCoast,0,1
2016-12-31,GoldCoast,0,1
2017-01-01,GoldCoast,0,1
2017-01-02,GoldCoast,1,1
2017-01-03,GoldCoast,1,1
2017-01-04,GoldCoast,0,1
2017-01-05,GoldCoast,0,0
2017-01-06,GoldCoast,1,0
2017-01-07,GoldCoast,0,0
2017-01-08,GoldCoast,0,0
2017-01-09,GoldCoast,0,1
2017-01-10,GoldCoast,0,0
2017-01-11,GoldCoast,0,1
2017-01-12,GoldCoast,0,1
2017-01-13,GoldCoast,0,1
2017-01-14,GoldCoast,1,1
2017-01-15,GoldCoast,1,1
2017-01-16,GoldCoast,0,1
2017-01-17,GoldCoast,0,1
2017-01-18,GoldCoast,0,1
2017-01-19,GoldCoast,0,0
2017-01-20,GoldCoast,1,1
2017-01-21,GoldCoast,0,1
2017-01-22,GoldCoast,0,0
2017-01-23,GoldCoast,0,0
2017-01-24,GoldCoast,0,0
2017-01-25,GoldCoast,0,0
2017-01-26,GoldCoast,1,0
2017-01-27,GoldCoast,1,1
2017-01-28,GoldCoast,0,0
2017-01-29,GoldCoast,1,0
2017-01-30,GoldCoast,0,0
2017-01-31,GoldCoast,0,0
2017-02-01,GoldCoast,0,0
2017-02-02,GoldCoast,0,0
2017-02-03,GoldCoast,0,0
2017-02-04,GoldCoast,0,0
2017-02-05,GoldCoast,0,0
2017-02-06,GoldCoast,0,0
2017-02-07,GoldCoast,0,0
2017-02-08,GoldCoast,1,0
2017-02-09,GoldCoast,1,0
2017-02-10,GoldCoast,0,1
2017-02-11,GoldCoast,0,0
2017-02-12,GoldCoast,0,0
2017-02-13,GoldCoast,0,1
2017-02-14,GoldCoast,0,0
2017-02-15,GoldCoast,0,0
2017-02-16,GoldCoast,0,0
2017-02-17,GoldCoast,0,0
2017-02-18,GoldCoast,0,0
2017-02-19,GoldCoast,1,0
2017-02-20,GoldCoast,1,0
2017-02-21,GoldCoast,0,0
2017-02-22,GoldCoast,0,0
2017-02-23,GoldCoast,0,0
2017-02-24,GoldCoast,0,0
2017-02-25,GoldCoast,0,0
2017-02-26,GoldCoast,1,0
2017-02-27,GoldCoast,0,0
2017-02-28,GoldCoast,0,0
2017-03-01,GoldCoast,1,0
2017-03-02,GoldCoast,0,0
2017-03-03,GoldCoast,1,0
2017-03-04,GoldCoast,1,0
